index,keep_incomplete_data,normalize_data,standardize_data,full_one_hot,polynomial_degree,reg_fit_intercept,lasso_alpha,ridge_alpha,ridge_solver,el_net_alpha,el_net_l1_ratio,knr_n_neighbors,knr_weights,knr_p,linear_regression_mse,lasso_mse,ridge_mse,elastic_net_mse,knr_mse
900,True,True,True,False,1,True,1.0,1.0,auto,1.0,0.5,10,distance,1,36645.171067534684,24216.3037977828,24825.920881746162,24216.3037977828,68388.83447712388
901,True,True,True,False,1,True,1.0,1.0,auto,1.0,0.5,10,distance,2,35839.0283383406,25648.6170817347,27687.169187267456,25648.6170817347,64573.75399226714
902,True,True,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,31278.738665711408,24217.119818299405,29208.030737736466,24217.119818299405,48485.88987887952
903,True,True,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,42371.525499288255,29600.706230641343,39509.84092346241,29600.706230641343,54551.05714909331
904,True,True,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,distance,1,42992.695391903464,26377.556569660283,29306.536933699765,26377.556569660283,58348.364993482275
905,True,True,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,distance,2,32582.29006932112,23000.48533479466,27340.96021761857,23000.48533479466,56915.56196339455
906,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,31542.456465662974,146.57875855052188,29163.297549970248,28.86940181768016,77073.84662648929
907,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,42899.35492445928,146.11823113866453,30708.728836933242,1076.0549657146307,73405.49582309357
908,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,distance,1,43079.00917969273,144.6172020673533,29636.03517520388,205.3684429896044,84263.5313292674
909,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,distance,2,43640.44292203051,145.59299756776363,37653.66699666145,1454.4336947263064,82954.31013611676
910,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,36091.066058694414,144.77606508108948,29816.230010743282,279.4311780010788,56421.64301556952
911,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,32766.587747247813,144.55739561563698,27560.774317524287,182.93033026962203,60754.42110050594
912,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,distance,1,39587.84315368678,146.69858351530326,36076.73204903879,2748.708192891959,66054.24264735915
913,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,distance,2,32510.828903938564,145.56813594150077,32187.66077300452,585.7314717566618,61265.49995582253
914,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,40299.138607084846,145.97781470229285,32064.722893818907,924.6306689911696,53218.579745446696
915,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,45365.67861045687,145.91087713904327,38247.105088985765,1455.2359291223065,51684.743196751086
916,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,distance,1,35402.978096851686,145.54659195552003,27661.462560286982,442.5109719303196,59841.771614955374
917,True,True,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,distance,2,34588.93762677724,145.0886131226345,27812.027667962997,1221.4744093884735,59655.11798953795
918,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,43331.685318866315,26750.78484936357,35537.66872196621,26750.78484936357,77255.6646835004
919,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,55148.40742018692,30978.975358888343,45315.02850078724,30978.975358888343,72973.20846287816
920,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,distance,1,42685.828681250896,24393.80921926276,35547.73685729744,24393.80921926276,67833.99075414722
921,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,distance,2,77517.83074167385,26745.172086565348,38151.493480318415,26745.172086565348,84433.48716051363
922,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,49397.93449638783,30184.192670990986,44109.99652159888,30184.192670990986,61467.514006045596
923,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,50590.35278055497,26749.741884260293,38388.258041654466,26749.741884260293,61042.25071266892
924,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,distance,1,47495.62926706757,29018.913516118886,39669.46305008723,29018.913516118886,67816.88816541506
925,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,distance,2,38697.367465242445,24395.71206748365,36105.174321420825,24395.71206748365,63660.249785481545
926,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,47836.11009962224,26376.56786958016,38146.993845095785,26376.56786958016,50823.3470536336
927,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,79872.10111337318,24218.539958813253,33043.5486700551,24218.539958813253,50523.474516092196
928,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,distance,1,42750.00607777892,23000.9726476709,29885.473829728617,23000.9726476709,60322.82975055089
929,True,True,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,distance,2,56538.93607872802,29597.739369039347,41763.53809788822,29597.739369039347,65708.86831843795
930,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,48467.69189643858,146.0840848563407,37961.321600553216,2432.5467654785266,68006.4170339759
931,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,43716.45116924221,107.47088712895528,36350.60293591063,4729.732566346168,75096.14036303744
932,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,distance,1,53419.180560299006,2150.539082620884,39955.15302903877,10916.271938155169,77920.69068219418
933,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,distance,2,42344.97120191912,2634.495584768944,35764.47776866869,11870.087843579187,70805.21472243412
934,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,42030.14709295888,2143.945133761468,36883.97668853386,10958.658895361948,58842.918955378576
935,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,53357.971422916366,756.9976384034351,41549.69442409757,7421.681699435455,58157.92732206986
936,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,distance,1,46407.32790642713,3002.934986221331,38897.324027547846,12596.180439991202,61468.922901862556
937,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,distance,2,50767.2716638786,582.3444230054437,42242.25863048776,6864.117950501834,72554.82080437787
938,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,47415.33436630427,145.66980206355282,37588.448389789744,2421.6431430159096,52929.9401216858
939,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,38362.413479319344,2634.150767057546,35770.46979082997,11864.99729461445,50129.65159827643
940,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,distance,1,48443.75274703906,257.0473547635941,39794.503306076265,5589.170031783813,67160.16790454848
941,True,True,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,distance,2,42218.701851614445,2128.6873817373103,35833.03154778415,10792.05446130196,59480.57920702619
942,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,93417.29054782006,23693.285805341402,35184.88325594029,23693.285805341402,79753.45523992051
943,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,108538.4518675336,26747.42232441485,38020.8536735545,27492.14906544716,68653.74188646316
944,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,distance,1,60859.523332811485,24218.34538388784,34223.485326021444,24218.34538388784,79123.0478279214
945,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,distance,2,53149.157020290935,24217.92720299192,34475.589733197536,24217.92720299192,72393.15603583794
946,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,68758.76393562832,29014.511481738813,40950.105339201065,29011.183439429227,57070.215884832585
947,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,89412.0690457523,29016.135908492568,40585.795361743934,29034.516433990888,57698.06714699727
948,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,distance,1,65370.45161601812,29602.80711213616,43698.9535864073,29602.80711213616,75005.21554527537
949,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,distance,2,60356.504063824774,26391.244367066494,38827.62583817754,28304.149693720065,59212.00011039593
950,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,62739.22475891388,26381.035025948608,40438.00505439687,26411.126652947667,48434.42424602567
951,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,57128.690545606834,22483.13372031018,35179.75041907032,23127.744497025302,48229.607362944764
952,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,distance,1,68382.72248347574,29018.098770236582,40928.47118808668,29017.916834734628,59634.91911144825
953,True,True,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,distance,2,77127.47270073499,26384.360993724902,39945.95887181708,28229.79692898643,60730.5076304321
954,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,62516.973816677775,9068.99969567603,40598.59623013563,15922.100679397916,78745.77098388216
955,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,55461.26525756434,3072.857861916142,36334.654360590066,8287.558010237553,73811.97304750429
956,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,distance,1,8.151128435755804e+26,867.8070654094173,34586.18305575879,4869.010615221343,82000.4346804359
957,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.051352362148277e+24,1420.702840534839,39376.871284380715,4835.70258591954,76434.78586505768
958,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,57207.915682318446,873.0910710578332,35177.766843297235,4914.2139009112625,57130.59755461992
959,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.086629883971145e+25,3142.3278644120005,35200.97649323885,9326.68262893015,57330.60228184327
960,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1.241157189840884e+25,14829.761088214751,39969.5847376069,23216.429573453224,67289.65979225798
961,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,distance,2,61479.833438827336,2992.0041154052064,46192.99361155587,7434.17007203065,72081.14835402548
962,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,6.321027704093454e+23,10848.166119279922,40939.61435618277,18257.443240289173,52584.673902352464
963,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,65061.81595575074,2940.5108374496112,45276.51120561583,7312.183397948441,53595.72153758165
964,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,distance,1,64949.65920480261,260.69106804412587,43733.359807278735,2228.4007009211678,70381.68715935745
965,True,True,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,distance,2,5.995335918496353e+23,12569.444641275059,36481.822703303085,20407.602560237563,58095.467980564375
966,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,4.975084778269669e+24,24439.234771440028,37927.473674346635,25640.635694823148,67226.35287568919
967,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,2.3780256767539616e+25,24218.21824085828,35517.901186981224,25093.15790896713,70514.64335325053
968,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,distance,1,83808976.22173366,26282.453345323218,39949.353668154,29330.498053693613,70167.82868701423
969,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,distance,2,3.328212955676686e+24,27791.423451924384,40894.59354296995,29964.70357313993,82581.6039735564
970,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,21029616.900318824,25648.797144929355,40604.80105921251,25648.797144929355,54704.40125645959
971,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,238414266.9141252,28451.185523545766,41500.6479600356,29943.5471746452,54954.758364541754
972,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,distance,1,8.005941222156256e+25,26479.808391725277,43703.18062942305,27456.804092047743,67823.74708362772
973,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,distance,2,3.37288948705421e+26,24219.451858807464,37149.79225081463,24493.89051895251,67987.03726438593
974,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,2.5990695991451307e+25,26210.378795754965,38529.139108940915,29254.867102711578,48714.152043530186
975,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,2.8412179581214022e+26,29599.130099371552,46282.95852395089,29972.13771876397,56134.12418382238
976,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,distance,1,8.154021922012347e+26,27888.62318813393,40552.915411320326,30138.570063809755,62111.08075216848
977,True,True,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,distance,2,1.1204015519132488e+25,23079.282166453868,37625.57827852244,25332.660008891493,61417.422626210646
978,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,2.3225149584495023e+23,15491.728146733056,40890.86947447034,19718.8329248839,74608.70642164249
979,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,4.8335965800167447e+24,6422.097634257544,47233.165718661396,9719.710626164377,73352.47980343232
980,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,distance,1,1.0544340503101634e+24,21054.18801037709,38260.557219704046,26560.66856968129,69666.84508190569
981,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,distance,2,3.861804185514759e+22,1518.6912415644103,44532.270061389696,3056.951341241235,72249.71078293974
982,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,4.272764350008814e+23,17581.073510177557,42226.440108097595,22125.75262101669,61820.02771301579
983,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.369288938965995e+23,8926.460441464062,42477.07752988,12227.034854644973,59865.3904113565
984,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1.298883416625419e+23,1507.097128545748,44536.460858633865,3032.710264806831,66725.054768115
985,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,distance,2,1.817003846568288e+23,6325.025481610987,46985.071324833465,9556.28637112384,75212.61622436867
986,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,6.059093442875576e+22,13760.142021204994,35803.30661028987,19483.469018648568,46397.535504251726
987,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,3.628733544950816e+23,8758.323975060823,35582.39396462207,13482.27129898292,49975.23087367415
988,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,distance,1,3.112317295597175e+23,8957.685194132138,35645.526467022915,13826.052973339507,59079.997798632765
989,True,True,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,distance,2,1.6125719106425003e+24,8834.93915071548,38050.4310600875,13612.256830483184,59615.59804763808
990,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,2.3734590767527997e+26,27490.69233001927,42150.31323813042,27526.8085518024,70899.81277587809
991,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,3.8343489563408754e+26,25646.954452618385,42944.04060296276,25904.31433557893,83275.53856818995
992,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,distance,1,1.903467275972393e+25,24463.899350135838,37962.128330416956,25622.0750227554,78260.54138305076
993,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,distance,2,1.106182402987082e+27,25830.769842621918,38551.96838653992,27763.130706260097,71809.24453220094
994,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,2.640419844919614e+25,31779.464777094967,43138.889597596666,33667.34088947866,57155.844351746055
995,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,8.46892394036911e+25,24575.011378641582,38680.374740951134,25666.78608648249,52971.28534519591
996,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,distance,1,7.424946918367425e+26,32889.812734400184,47895.50243430309,35107.03033631897,71352.97807005543
997,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,distance,2,2.2331049441575163e+26,27407.66181865395,45335.92335778546,28783.87703433663,64635.604995038586
998,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,5.31031709225857e+25,24429.41310745848,36761.346785359645,25926.199031342447,45856.65373565538
999,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,9.0189232790976e+25,29194.510809444044,36691.34041241165,31352.58791269165,49354.48343617405
1000,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,distance,1,8.811360246276363e+24,30601.22359039053,43726.80040009939,32729.54118816253,62701.12727107522
1001,True,True,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,distance,2,3.702590412506875e+26,30230.292554505697,43392.734986732146,32198.69849552967,61149.30016455175
1002,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,1.9979762311541365e+25,18701.633246222355,37472.1024077206,21972.5438357152,75827.79766795116
1003,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,5.660537305923528e+24,8887.793779942393,48790.0412013526,12283.361785990364,76753.94782347712
1004,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,distance,1,1.1948850810604216e+25,14005.277368623432,36021.874705181464,16962.49189679524,75076.56096989331
1005,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.4775177899234897e+27,3085.3992764138648,48126.35568623377,4357.318860964051,75361.24443532052
1006,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.3986352353470597e+20,26007.42328237855,37607.98387125343,29264.30792300544,57710.192336645276
1007,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.6676813552385613e+26,18593.929198296508,38546.2795553206,21649.308570460333,56422.055826005955
1008,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,distance,1,9.274501425700075e+25,10602.355982413741,38061.451495884015,12917.567564953886,63697.70391809834
1009,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,distance,2,5.363922398122201e+25,28466.008202423614,42463.01869810055,31289.272319684038,64237.277076166974
1010,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,5.436420613482863e+25,11607.219396986988,44203.06859534937,13633.285230390757,50248.245629398116
1011,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,9.945701624099422e+24,6462.035015561474,43471.376138122796,8351.283836882942,47005.800819343225
1012,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,distance,1,1.5031212460015373e+25,28243.1884010742,42946.67045183959,31124.875688119453,59589.06258028676
1013,True,True,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,distance,2,5.368478481854629e+25,14213.084857642907,41076.088111049314,17288.549960012642,57456.57038488299
1014,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,5.093527825352337e+23,24180.969522772542,38241.642023185545,24564.653696323643,75460.95430142475
1015,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,3.052588970532694e+25,33980.70701402078,44468.25183616571,35652.978739750295,69337.35545658387
1016,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,distance,1,4.198043285530523e+25,33712.91472622901,43981.42116575621,35114.41650851437,76124.53618508
1017,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,distance,2,3.075163493061933e+24,32672.950789292583,45885.67521570973,34024.25848539729,73909.73352718435
1018,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,3.3083518847138644e+24,31929.955854171432,43409.00560410208,32833.66137983123,56607.736897643175
1019,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.333274261512604e+25,27815.78747388331,43282.54364338324,28814.447491344203,54432.116264663826
1020,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,distance,1,8.287485495197261e+24,28411.876649486538,39659.314654642985,29382.426259366337,62845.2196381788
1021,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,distance,2,3.291772038947133e+22,32687.43104779649,44735.42345363962,34168.078249453,68206.40051682702
1022,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,5.26382510555456e+19,31307.833769681543,40160.602287821035,33018.653606519554,50569.76021311262
1023,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,3.549371863896647e+25,28072.41459683805,39873.38558881948,29016.706733918927,48176.94917375488
1024,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,distance,1,5.3364828868743e+24,27195.781707060465,38265.306868691216,28327.071392206766,53797.060393631065
1025,True,True,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,distance,2,5.439139024309696e+25,34030.657233504215,44656.997113120146,35760.01600861571,60016.83874567473
1026,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,6.684460351556878e+25,29637.06270126436,42377.488737528234,32067.839022964952,65753.49786613572
1027,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,2.5142203993058805e+23,16386.065086860897,42014.78271849441,18006.523030272656,69837.16606727571
1028,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,distance,1,2.806305732714796e+23,15583.386902729491,48006.924227909694,17371.207644265654,85258.27936249043
1029,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,distance,2,1.7402114760418547e+25,3105.592573020741,43587.61502493189,3806.111293714028,83261.74893512564
1030,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,2.35875836762879e+24,5215.865562599342,50435.76251101062,7181.723204628105,59683.483442763965
1031,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,3.659241136497109e+24,12958.657572802313,41202.62558140039,14294.694166653471,54438.31092161647
1032,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1.038662499140831e+24,9678.972608241911,42639.934201975935,11563.38188798777,68928.10292745808
1033,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,distance,2,5.353014222074355e+24,29045.087901227285,39605.659323542044,31220.3471907066,61654.735584565184
1034,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,3.9152711423655927e+24,15739.005673587604,45784.25959202512,17645.66349473277,52642.81378630559
1035,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,6.024791160403456e+23,3316.452804477668,43921.85412120166,4283.802240031231,44564.62586950483
1036,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,distance,1,5.664690901783339e+23,11985.441944635539,50282.83174336304,14517.080203621366,69172.87212628553
1037,True,True,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,distance,2,8.12273795256766e+22,4978.972369833153,50244.97223729728,6955.9389440795385,66979.32597318912
1038,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,6.40705980425568e+25,26754.179341511724,39780.91487404973,27532.23901105657,78815.43936614649
1039,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,8.166990751041094e+23,26905.21397357688,39373.61855062669,27694.053531979283,72387.61059153503
1040,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,distance,1,1.6886980766978822e+23,27913.4649512397,40836.595072485376,29079.51725406629,74200.15313709906
1041,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,distance,2,1.0025664005114756e+26,27914.86444434276,39823.85990540691,28627.350572755448,72488.89042311259
1042,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,2.3725511124904648e+24,37550.34613291507,48548.26022118472,38456.80141084323,56847.643888527244
1043,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,5.7109768653403095e+25,33434.53618847226,40937.450092434534,34294.454335783856,55816.07256280202
1044,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,distance,1,1.8954916889940602e+25,28580.309766063463,43348.61055071584,29690.364746521318,62395.94121839648
1045,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,distance,2,1.9667725125664343e+26,35090.241186389416,46283.4370897819,36046.13408290128,64647.54081268772
1046,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,1.974581427292368e+24,28866.62845703556,39284.058356745656,29545.602764234547,45945.59283660205
1047,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,5.141404798013776e+26,28876.282749231224,51773.04976061241,30627.394916530087,49037.170729263584
1048,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,distance,1,1.4026832947288474e+24,37028.973458724286,46568.30161985329,37765.58273725873,66750.28745343945
1049,True,True,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,distance,2,3.347584153251172e+25,30865.964576770366,49863.01095612881,32493.440113506465,56993.874311142215
1050,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,5.817621673966724e+25,14995.121589529585,52647.61513667145,16727.514445418627,74804.54990743584
1051,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,2.6498414112790943e+25,31061.87394655629,40721.001296063245,32154.29783311048,70670.02007248353
1052,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,distance,1,1.4702946465712644e+25,22379.619060765966,47825.59350833831,24338.515269688058,86164.92403568438
1053,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,distance,2,8.028325712475222e+24,9728.090097838613,42243.660260688834,10508.690457939323,82575.74143546374
1054,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,2.053403259503944e+22,6735.654167439292,47396.546071750636,8292.817493898372,56303.765446568126
1055,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,3.854747127447946e+26,27082.683079042647,49166.63611920512,28524.362097310503,61411.85418630164
1056,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,distance,1,5.232956848317248e+25,17189.562354893926,45706.949911790456,18532.96231214669,73647.02027828968
1057,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,distance,2,2.382165907105259e+26,31420.097539165483,46911.31389820261,32940.973860406935,65958.07286593404
1058,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,2.0064169193528766e+25,13913.48595982562,43000.58144203332,15596.953927698929,44981.399284385516
1059,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,1.6653888647114793e+24,14459.109905939385,43496.491639378415,15574.867902383528,49525.03811082819
1060,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,distance,1,4.938827980675502e+25,22655.911559589447,40214.77417828542,23711.645174933998,59436.45606004128
1061,True,True,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,distance,2,1.6160074657670927e+26,24123.19054842836,46601.460460140384,25322.746529549502,60710.697715366914
1062,True,True,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,45232.51311526514,26376.97546159012,38388.92089286074,26376.97546159012,74653.18594819886
1063,True,True,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,38681.460032531715,28823.17796894065,37915.18883106147,28823.17796894065,70858.07093534572
1064,True,True,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,distance,1,36875.41787668237,23171.096203196295,36304.38845179005,23171.096203196295,66467.40443769588
1065,True,True,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,distance,2,45569.0042334005,30973.770679538888,43597.36537319046,30973.770679538888,89326.28325445123
1066,True,True,True,True,1,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,42296.8210680358,27494.843269643647,39025.04441930518,27494.843269643647,56594.44375389428
